,Acronym,RosterID,Completions,Attempts,PassingYards,PassingTDs,Interceptions,QBRate,QBR,RushingAttempts,RushingYards,RushingTDs,RushingYPG,RushingAPG,PassTargets,Receptions,ReceivingYards,ReceivingTDs,CatchPercentage,Touches,YardsFromScrimmage,Fumbles
0,sfo,sfo53TyrellAdams,,,,,,,,,,,,,,,,,,,,
1,sfo,sfo11BrandonAiyuk,,,,,,,,5,17,0,1.0,0.3,84.0,56.0,826.0,5.0,66.7,61.0,2,2
2,sfo,sfo51AzeezAl-Shaair,,,,,,,,,,,,,,,,,,,,
3,sfo,sfo91ArikArmstead,,,,,,,,,,,,,,,,,,,,
4,sfo,sfo62AaronBanks,,,,,,,,,,,,,,,,,,,,
5,sfo,sfo17TravisBenjamin,,,,,,,,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,1
6,sfo,sfo97NickBosa,,,,,,,,,,,,,,,,,,,,
7,sfo,sfo64JakeBrendel,,,,,,,,,,,,,,,,,,,,
8,sfo,sfo60DanielBrunskill,,,,,,,,,,,,,,,,,,,,
9,sfo,sfo40TrentonCannon,,,,,,,,1,-1,0,-0.1,0.1,,,,,,1.0,1,1
10,sfo,sfo66TomCompton,,,,,,,,,,,,,,,,,,,,
11,sfo,sfo13RiverCracraft,,,,,,,,,,,,,,,,,,,,
12,sfo,sfo43DarquezeDennard,,,,,,,,,,,,,,,,,,,,
13,sfo,sfo82RossDwelley,,,,,,,,0,0,0,0.0,0.0,5.0,4.0,51.0,1.0,80.0,4.0,0,0
14,sfo,sfo56SamsonEbukam,,,,,,,,,,,,,,,,,,,,
15,sfo,sfo45DemetriusFlannigan-Fowles,,,,,,,,,,,,,,,,,,,,
16,sfo,sfo55DeeFord,,,,,,,,,,,,,,,,,,,,
17,sfo,sfo10JimmyGaroppolo,301,441,3810,20,12,98.7,53.3,38,51,3,3.4,2.5,,,,,,38.0,8,8
18,sfo,sfo90KevinGivens,,,,,,,,,,,,,,,,,,,,
19,sfo,sfo09RobbieGould,,,,,,,,,,,,,,,,,,,,
20,sfo,sfo57DreGreenlaw,,,,,,,,,,,,,,,,,,,,
21,sfo,sfo26DavontaeHarris,,,,,,,,,,,,,,,,,,,,
22,sfo,sfo36MarcellHarris,,,,,,,,,,,,,,,,,,,,
23,sfo,sfo23JamycalHasty,,,,,,,,16,68,1,6.2,1.5,29.0,23.0,157.0,0.0,79.3,39.0,2,2
24,sfo,sfo35BrianHill,,,,,,,,,,,,,,,,,,,,
25,sfo,sfo84TannerHudson,,,,,,,,,,,,,,,,,,,,
26,sfo,sfo29TalanoaHufanga,,,,,,,,,,,,,,,,,,,,
27,sfo,sfo96MauriceHurst,,,,,,,,,,,,,,,,,,,,
28,sfo,sfo25TonyJefferson,,,,,,,,207,963,5,87.5,18.8,20.0,19.0,137.0,1.0,95.0,226.0,0,0
29,sfo,sfo15JauanJennings,,,,,,,,0,0,0,0.0,0.0,38.0,24.0,282.0,5.0,63.2,24.0,1,1
30,sfo,sfo27DontaeJohnson,,,,,,,,,,,,,,,,,,,,
31,sfo,sfo48KerryonJohnson,,,,,,,,,,,,,,,,,,,,
32,sfo,sfo93D.J.Jones,,,,,,,,,,,,,,,,,,,,
33,sfo,sfo44KyleJuszczyk,,,,,,,,8,22,1,1.3,0.5,38.0,30.0,296.0,1.0,78.9,38.0,0,0
34,sfo,sfo92ZachKerr,,,,,,,,,,,,,,,,,,,,
35,sfo,sfo98ArdenKey,,,,,,,,,,,,,,,,,,,,
36,sfo,sfo99JavonKinlaw,,,,,,,,,,,,,,,,,,,,
37,sfo,sfo13DreKirkpatrick,,,,,,,,,,,,,,,,,,,,
38,sfo,sfo85GeorgeKittle,,,,,,,,3,20,0,1.4,0.2,94.0,71.0,910.0,6.0,75.5,74.0,2,2
39,sfo,sfo05TreyLance,41,71,603,5,2,97.3,33.4,38,168,1,28.0,6.3,,,,,,38.0,0,0
40,sfo,sfo38DeommodoreLenoir,,,,,,,,,,,,,,,,,,,,
41,sfo,sfo50AlexMack,,,,,,,,,,,,,,,,,,,,
42,sfo,sfo59JustinMarch,,,,,,,,,,,,,,,,,,,,
43,sfo,sfo88JordanMatthews,,,,,,,,,,,,,,,,,,,,
44,sfo,sfo69MikeMcGlinchey,,,,,,,,,,,,,,,,,,,,
45,sfo,sfo68ColtonMcKivitz,,,,,,,,,,,,,,,,,,,,
46,sfo,sfo25ElijahMitchell,,,,,,,,207,963,5,87.5,18.8,20.0,19.0,137.0,1.0,95.0,226.0,0,0
47,sfo,sfo76JaylonMoore,,,,,,,,,,,,,,,,,,,,
48,sfo,sfo04EmmanuelMoseley,,,,,,,,,,,,,,,,,,,,
49,sfo,sfo31RaheemMostert,,,,,,,,,,,,,,,,,,,,
50,sfo,sfo43KaiNacua,,,,,,,,,,,,,,,,,,,,
51,sfo,sfo26JoshNorman,,,,,,,,,,,,,,,,,,,,
52,sfo,sfo53MarkNzeocha,,,,,,,,,,,,,,,,,,,,
53,sfo,sfo92CharlesOmenihu,,,,,,,,,,,,,,,,,,,,
54,sfo,sfo31JacquesPatrick,,,,,,,,,,,,,,,,,,,,
55,sfo,sfo46TayborPepper,,,,,,,,,,,,,,,,,,,,
56,sfo,sfo59CurtisRobinson,,,,,,,,,,,,,,,,,,,,
57,sfo,sfo19DeeboSamuel,1,2,24,1,0,133.3,98.7,59,365,8,22.8,3.7,121.0,77.0,1405.0,6.0,63.6,136.0,4,4
58,sfo,sfo18MohamedSanu,,,,,,,,0,0,0,0.0,0.0,24.0,15.0,177.0,0.0,62.5,15.0,0,0
59,sfo,sfo28TreySermon,,,,,,,,41,167,1,18.6,4.6,4.0,3.0,26.0,0.0,75.0,44.0,0,0
60,sfo,sfo81TrentSherfield,,,,,,,,0,0,0,0.0,0.0,20.0,9.0,87.0,1.0,45.0,9.0,0,0
61,sfo,sfo41BusterSkrine,,,,,,,,,,,,,,,,,,,,
62,sfo,sfo14JoeySlye,,,,,,,,,,,,,,,,,,,,
63,sfo,sfo47SaivionSmith,,,,,,,,,,,,,,,,,,,,
64,sfo,sfo95KentaviusStreet,,,,,,,,,,,,,,,,,,,,
65,sfo,sfo26JaquiskiTartt,,,,,,,,,,,,,,,,,,,,
66,sfo,sfo20AmbryThomas,,,,,,,,,,,,,,,,,,,,
67,sfo,sfo75LakenTomlinson,,,,,,,,,,,,,,,,,,,,
68,sfo,sfo02JasonVerrett,,,,,,,,,,,,,,,,,,,,
69,sfo,sfo01JimmieWard,,,,,,,,,,,,,,,,,,,,
70,sfo,sfo54FredWarner,,,,,,,,,,,,,,,,,,,,
71,sfo,sfo24K'WaunWilliams,,,,,,,,,,,,,,,,,,,,
72,sfo,sfo71TrentWilliams,,,,,,,,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
73,sfo,sfo94JordanWillis,,,,,,,,,,,,,,,,,,,,
74,sfo,sfo30JarrodWilson,,,,,,,,,,,,,,,,,,,,
75,sfo,sfo22JeffWilson,,,,,,,,79,294,2,32.7,8.8,8.0,7.0,31.0,0.0,87.5,86.0,1,1
76,sfo,sfo32TavonWilson,,,,,,,,,,,,,,,,,,,,
77,sfo,sfo18MitchWishnowsky,,,,,,,,0,0,0,0.0,0.0,24.0,15.0,177.0,0.0,62.5,15.0,0,0
78,sfo,sfo89CharlieWoerner,,,,,,,,0,0,0,0.0,0.0,6.0,5.0,52.0,0.0,83.3,5.0,0,0
79,chi,chi13RodneyAdams,,,,,,,,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
80,chi,chi50JeremiahAttaochu,,,,,,,,,,,,,,,,,,,,
81,chi,chi64AlexBars,,,,,,,,,,,,,,,,,,,,
82,chi,chi90AngeloBlackson,,,,,,,,,,,,,,,,,,,,
83,chi,chi75LarryBorom,,,,,,,,,,,,,,,,,,,,
84,chi,chi25ArtieBurns,,,,,,,,,,,,,,,,,,,,
85,chi,chi26DeonBush,,,,,,,,,,,,,,,,,,,,
86,chi,chi10DamiereByrd,,,,,,,,0,0,0,0.0,0.0,38.0,26.0,329.0,1.0,68.4,26.0,1,1
87,chi,chi23MarquiChristian,,,,,,,,,,,,,,,,,,,,
88,chi,chi19IsaiahCoulter,,,,,,,,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
89,chi,chi21XavierCrawford,,,,,,,,,,,,,,,,,,,,
90,chi,chi14AndyDalton,149,236,1515,8,9,76.9,33.6,16,76,0,9.5,2.0,,,,,,16.0,1,1
91,chi,chi68JamesDaniels,,,,,,,,,,,,,,,,,,,,
92,chi,chi97MarioEdwards,,,,,,,,,,,,,,,,,,,,
93,chi,chi60DieterEiselen,,,,,,,,,,,,,,,,,,,,
94,chi,chi01JustinFields,159,270,1870,7,10,73.2,26.4,72,420,2,35.0,6.0,,,,,,72.0,12,12
95,chi,chi09NickFoles,24,35,250,1,0,98.5,45.6,4,8,0,8.0,4.0,,,,,,4.0,1,1
96,chi,chi38TashaunGipson,,,,,,,,,,,,,,,,,,,,
97,chi,chi99TrevisGipson,,,,,,,,,,,,,,,,,,,,
98,chi,chi91EddieGoldman,,,,,,,,,,,,,,,,,,,,
99,chi,chi84MarquiseGoodwin,,,,,,,,2,-1,0,-0.1,0.1,40.0,20.0,313.0,1.0,50.0,22.0,1,1
100,chi,chi80JimmyGraham,,,,,,,,0,0,0,0.0,0.0,23.0,14.0,167.0,3.0,60.9,14.0,0,0
101,chi,chi27ThomasGraham,,,,,,,,,,,,,,,,,,,,
102,chi,chi17JakeemGrant,,,,,,,,5,33,0,3.0,0.5,15.0,9.0,139.0,2.0,60.0,14.0,1,1
103,chi,chi24KhalilHerbert,,,,,,,,103,433,2,25.5,6.1,16.0,14.0,96.0,0.0,87.5,117.0,1,1
104,chi,chi96AkiemHicks,,,,,,,,,,,,,,,,,,,,
105,chi,chi81J.P.Holtz,,,,,,,,,,,,,,,,,,,,
106,chi,chi87JesperHorsted,,,,,,,,0,0,0,0.0,0.0,3.0,2.0,21.0,2.0,66.7,2.0,0,0
107,chi,chi36DeAndreHouston-Carson,,,,,,,,,,,,,,,,,,,,
108,chi,chi93MargusHunt,,,,,,,,,,,,,,,,,,,,
109,chi,chi74GermainIfedi,,,,,,,,,,,,,,,,,,,,
110,chi,chi46BruceIrvin,,,,,,,,,,,,,,,,,,,,
111,chi,chi45JoelIyiegbuniwe,,,,,,,,,,,,,,,,,,,,
112,chi,chi04EddieJackson,,,,,,,,,,,,,,,,,,,,
113,chi,chi18JesseJames,,,,,,,,0,0,0,0.0,0.0,8.0,7.0,62.0,1.0,87.5,7.0,0,0
114,chi,chi76TevenJenkins,,,,,,,,,,,,,,,,,,,,
115,chi,chi92CalebJohnson,,,,,,,,,,,,,,,,,,,,
116,chi,chi33JaylonJohnson,,,,,,,,,,,,,,,,,,,,
117,chi,chi57ChristianJones,,,,,,,,,,,,,,,,,,,,
118,chi,chi31MichaelJoseph,,,,,,,,,,,,,,,,,,,,
119,chi,chi46SamKamara,,,,,,,,,,,,,,,,,,,,
120,chi,chi39ThakariusKeyes,,,,,,,,,,,,,,,,,,,,
121,chi,chi85ColeKmet,,,,,,,,1,0,0,0.0,0.1,93.0,60.0,612.0,0.0,64.5,61.0,0,0
122,chi,chi63LaCaleLondon,,,,,,,,,,,,,,,,,,,,
123,chi,chi52KhalilMack,,,,,,,,,,,,,,,,,,,,
124,chi,chi43LedariusMack,,,,,,,,,,,,,,,,,,,,
125,chi,chi59CassiusMarsh,,,,,,,,,,,,,,,,,,,,
126,chi,chi32DavidMontgomery,0,1,0,0,1,0.0,21.2,225,849,7,65.3,17.3,51.0,42.0,301.0,0.0,82.4,267.0,1,1
127,chi,chi11DarnellMooney,,,,,,,,6,32,1,1.9,0.4,140.0,81.0,1055.0,4.0,57.9,87.0,0,0
128,chi,chi67SamMustipher,,,,,,,,,,,,,,,,,,,,
129,chi,chi35RyanNall,,,,,,,,1,4,0,0.4,0.1,1.0,1.0,4.0,0.0,100.0,2.0,0,0
130,chi,chi83DazzNewsome,,,,,,,,0,0,0,0.0,0.0,5.0,2.0,23.0,0.0,40.0,2.0,0,0
131,chi,chi98BilalNichols,,,,,,,,,,,,,,,,,,,,
132,chi,chi16PatO'Donnell,,,,,,,,,,,,,,,,,,,,
133,chi,chi44AlecOgletree,,,,,,,,,,,,,,,,,,,,
134,chi,chi71JasonPeters,,,,,,,,,,,,,,,,,,,,
135,chi,chi31ArtavisPierce,,,,,,,,,,,,,,,,,,,,
136,chi,chi94RobertQuinn,,,,,,,,,,,,,,,,,,,,
137,chi,chi12AllenRobinson,,,,,,,,0,0,0,0.0,0.0,66.0,38.0,410.0,1.0,57.6,38.0,0,0
138,chi,chi02CairoSantos,,,,,,,,,,,,,,,,,,,,
139,chi,chi48PatrickScales,,,,,,,,,,,,,,,,,,,,
140,chi,chi20DukeShelley,,,,,,,,,,,,,,,,,,,,
141,chi,chi73LachaviousSimmons,,,,,,,,,,,,,,,,,,,,
142,chi,chi58RoquanSmith,,,,,,,,,,,,,,,,,,,,
143,chi,chi49CharlesSnowden,,,,,,,,,,,,,,,,,,,,
144,chi,chi79DamionSquare,,,,,,,,,,,,,,,,,,,,
145,chi,chi37TeezTabor,,,,,,,,,,,,,,,,,,,,
146,chi,chi79AlexTaylor,,,,,,,,,,,,,,,,,,,,
147,chi,chi95KhyirisTonga,,,,,,,,,,,,,,,,,,,,
148,chi,chi59DannyTrevathan,,,,,,,,,,,,,,,,,,,,
149,chi,chi22KindleVildor,,,,,,,,,,,,,,,,,,,,
150,chi,chi30DeeVirgin,,,,,,,,,,,,,,,,,,,,
151,chi,chi15NsimbaWebster,,,,,,,,,,,,,,,,,,,,
152,chi,chi65CodyWhitehair,,,,,,,,,,,,,,,,,,,,
153,chi,chi70ElijahWilkinson,,,,,,,,,,,,,,,,,,,,
154,chi,chi08DamienWilliams,,,,,,,,40,164,2,13.7,3.3,23.0,16.0,103.0,1.0,69.6,56.0,0,0
155,chi,chi55JoshWoods,,,,,,,,,,,,,,,,,,,,
156,cin,cin77HakeemAdeniji,,,,,,,,,,,,,,,,,,,,
157,cin,cin08BrandonAllen,17,34,149,2,0,81.6,8.4,7,-1,0,-0.2,1.2,,,,,,7.0,1,1
158,cin,cin37RicardoAllen,,,,,,,,,,,,,,,,,,,,
159,cin,cin20EliApple,,,,,,,,,,,,,,,,,,,,
160,cin,cin22ChidobeAwuzie,,,,,,,,,,,,,,,,,,,,
161,cin,cin49JoeBachie,,,,,,,,,,,,,,,,,,,,
162,cin,cin51MarkusBailey,,,,,,,,,,,,,,,,,,,,
163,cin,cin30JessieBates,,,,,,,,,,,,,,,,,,,,
164,cin,cin24VonnBell,,,,,,,,,,,,,,,,,,,,
165,cin,cin83TylerBoyd,1,1,46,0,0,118.7,98.7,2,22,0,1.4,0.1,94.0,67.0,828.0,5.0,71.3,69.0,1,1
166,cin,cin09JoeBurrow,366,520,4611,34,14,108.3,54.3,40,118,2,7.4,2.5,,,,,,40.0,5,5
167,cin,cin48AustinCalitro,,,,,,,,,,,,,,,,,,,,
168,cin,cin79JacksonCarman,,,,,,,,,,,,,,,,,,,,
169,cin,cin01Ja'MarrChase,,,,,,,,7,21,0,1.2,0.4,128.0,81.0,1455.0,13.0,63.3,88.0,2,2
170,cin,cin76MikeDaniels,,,,,,,,,,,,,,,,,,,,
171,cin,cin35JalenDavis,,,,,,,,,,,,,,,,,,,,
172,cin,cin33SeanDavis,,,,,,,,,,,,,,,,,,,,
173,cin,cin59AkeemDavis-Gaither,,,,,,,,,,,,,,,,,,,,
174,cin,cin25ChrisEvans,,,,,,,,17,77,0,5.5,1.2,17.0,15.0,151.0,2.0,88.2,32.0,0,0
175,cin,cin50JordanEvans,,,,,,,,,,,,,,,,,,,,
176,cin,cin33TreFlowers,,,,,,,,,,,,,,,,,,,,
177,cin,cin03ElliottFry,,,,,,,,,,,,,,,,,,,,
178,cin,cin29VernonHargreaves,,,,,,,,,,,,,,,,,,,,
179,cin,cin46ClarkHarris,,,,,,,,,,,,,,,,,,,,
180,cin,cin41TrayvonHenderson,,,,,,,,,,,,,,,,,,,,
181,cin,cin91TreyHendrickson,,,,,,,,,,,,,,,,,,,,
182,cin,cin85TeeHiggins,,,,,,,,0,0,0,0.0,0.0,110.0,74.0,1091.0,6.0,67.3,74.0,1,1
183,cin,cin92B.J.Hill,,,,,,,,,,,,,,,,,,,,
184,cin,cin63TreyHill,,,,,,,,,,,,,,,,,,,,
185,cin,cin21MikeHilton,,,,,,,,,,,,,,,,,,,,
186,cin,cin44DariusHodge,,,,,,,,,,,,,,,,,,,,
187,cin,cin66TreyHopkins,,,,,,,,,,,,,,,,,,,,
188,cin,cin94SamHubbard,,,,,,,,,,,,,,,,,,,,
189,cin,cin10KevinHuber,,,,,,,,,,,,,,,,,,,,
190,cin,cin16TrentonIrwin,,,,,,,,0,0,0,0.0,0.0,5.0,2.0,34.0,0.0,40.0,2.0,0,0
191,cin,cin74FredJohnson,,,,,,,,,,,,,,,,,,,,
192,cin,cin44ClayJohnston,,,,,,,,,,,,,,,,,,,,
193,cin,cin47KeandreJones,,,,,,,,,,,,,,,,,,,,
194,cin,cin90KhalidKareem,,,,,,,,,,,,,,,,,,,,
195,cin,cin29NickMcCloud,,,,,,,,,,,,,,,,,,,,
196,cin,cin02EvanMcPherson,,,,,,,,,,,,,,,,,,,,
197,cin,cin28JoeMixon,,,,,,,,292,1205,13,75.3,18.3,48.0,42.0,314.0,3.0,87.5,334.0,2,2
198,cin,cin17StanleyMorgan,,,,,,,,1,3,0,0.2,0.1,4.0,2.0,11.0,0.0,50.0,3.0,0,0
199,cin,cin65LarryOgunjobi,,,,,,,,,,,,,,,,,,,,
200,cin,cin34SamajePerine,,,,,,,,55,246,1,15.4,3.4,31.0,27.0,196.0,1.0,87.1,82.0,0,0
201,cin,cin23DariusPhillips,,,,,,,,,,,,,,,,,,,,
202,cin,cin57GermainePratt,,,,,,,,,,,,,,,,,,,,
203,cin,cin75IsaiahPrince,,,,,,,,,,,,,,,,,,,,
204,cin,cin93WyattRay,,,,,,,,,,,,,,,,,,,,
205,cin,cin98D.J.Reader,,,,,,,,,,,,,,,,,,,,
206,cin,cin71RileyReiff,,,,,,,,,,,,,,,,,,,,
207,cin,cin96CameronSample,,,,,,,,,,,,,,,,,,,,
208,cin,cin89DrewSample,,,,,,,,0,0,0,0.0,0.0,15.0,11.0,81.0,0.0,73.3,11.0,0,0
209,cin,cin86MasonSchreck,,,,,,,,,,,,,,,,,,,,
210,cin,cin99TylerShelvin,,,,,,,,,,,,,,,,,,,,
211,cin,cin70D'AnteSmith,,,,,,,,,,,,,,,,,,,,
212,cin,cin67QuintonSpain,,,,,,,,,,,,,,,,,,,,
213,cin,cin52NoahSpence,,,,,,,,,,,,,,,,,,,,
214,cin,cin72XavierSu'a-Filo,,,,,,,,,,,,,,,,,,,,
215,cin,cin64KeatonSutherland,,,,,,,,,,,,,,,,,,,,
216,cin,cin19AudenTate,,,,,,,,0,0,0,0.0,0.0,4.0,3.0,39.0,1.0,75.0,3.0,0,0
217,cin,cin11TrentTaylor,,,,,,,,0,0,0,0.0,0.0,3.0,2.0,41.0,0.0,66.7,2.0,0,0
218,cin,cin31MichaelThomas,,,,,,,,,,,,,,,,,,,,
219,cin,cin80MikeThomas,,,,,,,,0,0,0,0.0,0.0,11.0,5.0,52.0,0.0,45.5,5.0,0,0
220,cin,cin68JoshTupou,,,,,,,,,,,,,,,,,,,,
221,cin,cin87C.J.Uzomah,,,,,,,,0,0,0,0.0,0.0,63.0,49.0,493.0,5.0,77.8,49.0,0,0
222,cin,cin26TraeWaynes,,,,,,,,,,,,,,,,,,,,
223,cin,cin84MitchellWilcox,,,,,,,,0,0,0,0.0,0.0,5.0,3.0,16.0,0.0,60.0,3.0,0,0
224,cin,cin73JonahWilliams,,,,,,,,,,,,,,,,,,,,
225,cin,cin12PookaWilliams,,,,,,,,,,,,,,,,,,,,
226,cin,cin32TrayveonWilliams,,,,,,,,15,51,0,10.2,3.0,2.0,1.0,4.0,0.0,50.0,16.0,0,0
227,cin,cin40BrandonWilson,,,,,,,,,,,,,,,,,,,,
228,cin,cin55LoganWilson,,,,,,,,,,,,,,,,,,,,
229,cin,cin95RenellWren,,,,,,,,,,,,,,,,,,,,
230,buf,buf97MarioAddison,,,,,,,,,,,,,,,,,,,,
231,buf,buf17JoshAllen,409,646,4407,36,15,92.2,60.7,122,763,6,44.9,7.2,,,,,,122.0,8,8
232,buf,buf51EliAnkou,,,,,,,,,,,,,,,,,,,,
233,buf,buf96BoogieBasham,,,,,,,,,,,,,,,,,,,,
234,buf,buf02TylerBass,,,,,,,,,,,,,,,,,,,,
235,buf,buf71RyanBates,,,,,,,,,,,,,,,,,,,,
236,buf,buf11ColeBeasley,0,1,0,0,0,39.6,2.3,0,0,0,0.0,0.0,112.0,82.0,693.0,1.0,73.2,82.0,1,1
237,buf,buf65IkeBoettger,,,,,,,,,,,,,,,,,,,,
238,buf,buf22MattBreida,,,,,,,,26,125,1,13.9,2.9,9.0,7.0,72.0,2.0,77.8,33.0,1,1
239,buf,buf79SpencerBrown,,,,,,,,,,,,,,,,,,,,
240,buf,buf90BrandinBryant,,,,,,,,,,,,,,,,,,,,
241,buf,buf94VernonButler,,,,,,,,,,,,,,,,,,,,
242,buf,buf13GabrielDavis,,,,,,,,0,0,0,0.0,0.0,63.0,35.0,549.0,6.0,55.6,35.0,0,0
243,buf,buf73DionDawkins,,,,,,,,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
244,buf,buf14StefonDiggs,0,0,0,0,0,,0.3,0,0,0,0.0,0.0,164.0,103.0,1225.0,10.0,62.8,103.0,1,1
245,buf,buf53TyrelDodson,,,,,,,,,,,,,,,,,,,,
246,buf,buf77JamilDouglas,,,,,,,,,,,,,,,,,,,,
247,buf,buf72TommyDoyle,,,,,,,,,,,,,,,,,,,,
248,buf,buf49TremaineEdmunds,,,,,,,,,,,,,,,,,,,,
249,buf,buf57A.J.Epenesa,,,,,,,,,,,,,,,,,,,,
250,buf,buf76JonFeliciano,,,,,,,,,,,,,,,,,,,,
251,buf,buf69ReidFerguson,,,,,,,,,,,,,,,,,,,,
252,buf,buf74CodyFord,,,,,,,,,,,,,,,,,,,,
253,buf,buf42JoeGiles-Harris,,,,,,,,,,,,,,,,,,,,
254,buf,buf41ReggieGilliam,,,,,,,,3,3,0,0.2,0.2,5.0,3.0,23.0,0.0,60.0,6.0,0,0
255,buf,buf03MattHaack,,,,,,,,,,,,,,,,,,,,
256,buf,buf31DamarHamlin,,,,,,,,,,,,,,,,,,,,
257,buf,buf68BobbyHart,,,,,,,,,,,,,,,,,,,,
258,buf,buf16IsaiahHodgins,,,,,,,,,,,,,,,,,,,,
259,buf,buf55JerryHughes,,,,,,,,,,,,,,,,,,,,
260,buf,buf23MicahHyde,,,,,,,,,,,,,,,,,,,,
261,buf,buf30DaneJackson,,,,,,,,,,,,,,,,,,,,
262,buf,buf46JaquanJohnson,,,,,,,,,,,,,,,,,,,,
263,buf,buf24TaronJohnson,,,,,,,,,,,,,,,,,,,,
264,buf,buf25TaiwanJones,,,,,,,,,,,,,,,,,,,,
265,buf,buf54A.J.Klein,,,,,,,,,,,,,,,,,,,,
266,buf,buf88DawsonKnox,,,,,,,,0,4,0,0.3,0.0,71.0,49.0,587.0,9.0,69.0,49.0,0,0
267,buf,buf15JakeKumerow,,,,,,,,0,0,0,0.0,0.0,6.0,2.0,28.0,0.0,33.3,2.0,0,0
268,buf,buf47CameronLewis,,,,,,,,,,,,,,,,,,,,
269,buf,buf98StarLotulelei,,,,,,,,,,,,,,,,,,,,
270,buf,buf44TylerMatakevich,,,,,,,,,,,,,,,,,,,,
271,buf,buf19IsaiahMcKenzie,,,,,,,,9,47,1,3.1,0.6,26.0,20.0,178.0,1.0,76.9,29.0,2,2
272,buf,buf58MattMilano,,,,,,,,,,,,,,,,,,,,
273,buf,buf60MitchMorse,,,,,,,,,,,,,,,,,,,,
274,buf,buf20ZackMoss,,,,,,,,96,345,4,26.5,7.4,32.0,23.0,197.0,1.0,71.9,119.0,2,2
275,buf,buf33SiranNeal,,,,,,,,,,,,,,,,,,,,
276,buf,buf93EfeObada,,,,,,,,,,,,,,,,,,,,
277,buf,buf91EdOliver,,,,,,,,,,,,,,,,,,,,
278,buf,buf99HarrisonPhillips,,,,,,,,,,,,,,,,,,,,
279,buf,buf21JordanPoyer,,,,,,,,,,,,,,,,,,,,
280,buf,buf50GregoryRousseau,,,,,,,,,,,,,,,,,,,,
281,buf,buf01EmmanuelSanders,,,,,,,,2,31,0,2.2,0.1,72.0,42.0,626.0,4.0,58.3,44.0,0,0
282,buf,buf26DevinSingletary,,,,,,,,188,870,7,51.2,11.1,50.0,40.0,228.0,1.0,80.0,228.0,5,5
283,buf,buf59AndreSmith,,,,,,,,,,,,,,,,,,,,
284,buf,buf05MarquezStevenson,,,,,,,,,,,,,,,,,,,,
285,buf,buf89TommySweeney,,,,,,,,0,0,0,0.0,0.0,12.0,9.0,44.0,1.0,75.0,9.0,1,1
286,buf,buf10MitchellTrubisky,6,8,43,0,1,47.4,73.2,13,24,1,4.0,2.2,,,,,,13.0,0,0
287,buf,buf39LeviWallace,,,,,,,,,,,,,,,,,,,,
288,buf,buf81KahaleWarring,,,,,,,,,,,,,,,,,,,,
289,buf,buf07DavisWebb,,,,,,,,2,-3,0,-3.0,2.0,,,,,,2.0,0,0
290,buf,buf27Tre'DaviousWhite,,,,,,,,,,,,,,,,,,,,
291,buf,buf75DarylWilliams,,,,,,,,,,,,,,,,,,,,
292,buf,buf61JustinZimmer,,,,,,,,,,,,,,,,,,,,
293,den,den95McTelvinAgim,,,,,,,,,,,,,,,,,,,,
294,den,den76CalvinAnderson,,,,,,,,,,,,,,,,,,,,
295,den,den75QuinnBailey,,,,,,,,,,,,,,,,,,,,
296,den,den34EssangBassey,,,,,,,,,,,,,,,,,,,,
297,den,den83AndrewBeck,,,,,,,,,,,,,,,,,,,,
298,den,den46JacobBobenmoyer,,,,,,,,,,,,,,,,,,,,
299,den,den72GarettBolles,,,,,,,,,,,,,,,,,,,,
300,den,den26MikeBoone,,,,,,,,4,35,0,4.4,0.5,2.0,2.0,22.0,0.0,100.0,6.0,0,0
301,den,den05TeddyBridgewater,285,426,3052,18,7,94.9,47.4,30,106,2,7.6,2.1,,,,,,30.0,1,1
302,den,den17JohnBrown,,,,,,,,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
303,den,den56BaronBrowning,,,,,,,,,,,,,,,,,,,,
304,den,den29BryceCallahan,,,,,,,,,,,,,,,,,,,,
305,den,den55BradleyChubb,,,,,,,,,,,,,,,,,,,,
306,den,den16TyrieCleveland,,,,,,,,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
307,den,den53JonathonCooper,,,,,,,,,,,,,,,,,,,,
308,den,den28DamareaCrockett,,,,,,,,3,7,0,0.6,0.3,,,,,,3.0,0,0
309,den,den79LloydCushenberry,,,,,,,,,,,,,,,,,,,,
310,den,den21RonaldDarby,,,,,,,,,,,,,,,,,,,,
311,den,den87NoahFant,,,,,,,,0,0,0,0.0,0.0,90.0,68.0,670.0,4.0,75.6,68.0,0,0
312,den,den73CameronFleming,,,,,,,,,,,,,,,,,,,,
313,den,den12MikeFord,,,,,,,,,,,,,,,,,,,,
314,den,den17TravisFulgham,,,,,,,,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
315,den,den23KyleFuller,,,,,,,,,,,,,,,,,,,,
316,den,den61GrahamGlasgow,,,,,,,,,,,,,,,,,,,,
